Date	Sno	Width	Height
2017.03.14 01:04:10.318	60786400	81	163
2017.03.14 01:04:10.330	61814832	63	127
2017.03.14 01:04:10.349	64464471	63	127
2017.03.14 01:04:10.361	64720473	60	60
2017.03.14 01:04:10.384	64990225	63	127
2017.03.14 01:04:10.399	66207948	63	63
2017.03.14 01:04:10.412	66267719	63	63
2017.03.14 01:04:10.425	66728410	63	63
2017.03.14 01:04:10.442	67273048	63	63
2017.03.14 01:04:10.462	67381121	63	127
2017.03.14 01:04:10.474	69425355	63	63
2017.03.14 01:04:10.501	69703966	275	33
2017.03.14 01:04:10.514	69736415	63	127
2017.03.14 01:04:10.532	70432090	63	63
2017.03.14 01:04:10.560	72491726	487	425
2017.03.14 01:04:10.575	72535229	63	127
2017.03.14 01:04:10.594	74120965	63	127
2017.03.14 01:04:10.606	76909783	63	63
2017.03.14 01:04:10.624	77148507	63	63
2017.03.14 01:04:10.645	78257067	63	63
2017.03.14 01:04:10.659	82148585	63	63
2017.03.14 01:04:10.677	82206776	63	127
2017.03.14 01:04:10.700	82679903	63	127
2017.03.14 01:04:10.723	85063674	63	63
2017.03.14 01:04:10.741	85859536	127	127
2017.03.14 01:04:10.753	87064745	63	63
2017.03.14 01:04:10.771	91658519	63	63
2017.03.14 01:04:10.789	91877336	55	55
2017.03.14 01:04:10.806	93288726	63	63
2017.03.14 01:04:10.824	93912997	63	63
2017.03.14 01:04:10.841	95252417	63	99
2017.03.14 01:04:10.859	96526017	63	63
2017.03.14 01:04:10.885	100017908	63	63
2017.03.14 01:04:10.901	100199090	63	127
2017.03.14 01:04:10.913	100866690	63	63
2017.03.14 01:04:10.931	100950225	63	127
2017.03.14 01:04:10.950	104106839	63	127
2017.03.14 01:04:10.965	104843182	63	63
2017.03.14 01:04:10.982	104883223	63	127
2017.03.14 01:04:10.994	106184040	63	127
2017.03.14 01:04:11.013	107120829	63	127
2017.03.14 01:04:11.025	108871808	63	127
2017.03.14 01:04:11.046	110614295	13	13
2017.03.14 01:04:11.063	111631528	63	127
2017.03.14 01:04:11.082	113602505	55	123
2017.03.14 01:04:11.098	113787175	63	127
2017.03.14 01:04:11.109	114581047	63	63
2017.03.14 01:04:11.131	117088718	63	127
2017.03.14 01:04:11.142	117600623	63	63
2017.03.14 01:04:11.158	119035273	81	163
2017.03.14 01:04:11.175	119147086	63	63
2017.03.14 01:04:11.192	120855780	63	63
2017.03.14 01:04:11.208	121342169	63	127
2017.03.14 01:04:11.225	121780010	63	63
2017.03.14 01:04:11.241	122157295	63	63
2017.03.14 01:04:11.258	122412665	63	127
2017.03.14 01:04:11.277	122992402	63	63
2017.03.14 01:04:11.288	126669904	472	108
2017.03.14 01:04:11.307	128178817	81	163
2017.03.14 01:04:11.325	130884827	63	127
2017.03.14 01:04:11.337	131704944	63	63
2017.03.14 01:04:11.358	132597723	63	127
2017.03.14 01:04:11.369	132743280	63	63
2017.03.14 01:04:11.386	132791602	63	127
2017.03.14 01:04:11.403	133862798	63	127
2017.03.14 01:04:11.420	134129046	63	63
2017.03.14 01:04:11.436	136300175	63	63
2017.03.14 01:04:11.453	139696348	63	63
2017.03.14 01:04:11.469	140085618	63	127
2017.03.14 01:04:11.490	140147158	47	47
2017.03.14 01:04:11.501	140147159	47	47
2017.03.14 01:04:11.518	140273442	61	83
2017.03.14 01:04:11.535	140478397	63	63
2017.03.14 01:04:11.552	141654299	127	127
2017.03.14 01:04:11.569	142969642	63	63
2017.03.14 01:04:11.586	143258801	63	127
2017.03.14 01:04:11.603	143458213	63	63
2017.03.14 01:04:11.621	143669942	63	63
2017.03.14 01:04:11.640	145199054	63	63
2017.03.14 01:04:11.656	145231050	472	23
2017.03.14 01:04:11.676	147033181	63	127
2017.03.14 01:04:11.687	147033182	63	127
2017.03.14 01:04:11.703	147033183	63	127
2017.03.14 01:04:11.721	147033184	63	127
2017.03.14 01:04:11.739	147033185	63	127
2017.03.14 01:04:11.755	147033186	63	127
2017.03.14 01:04:11.771	147033187	63	127
2017.03.14 01:04:11.788	147033188	63	127
2017.03.14 01:04:11.805	147033189	63	127
2017.03.14 01:04:11.821	147709188	63	63
2017.03.14 01:04:11.838	150766921	63	127
2017.03.14 01:04:11.855	150910437	63	63
2017.03.14 01:04:11.880	153759372	63	127
2017.03.14 01:04:11.891	154672597	269	239
2017.03.14 01:04:11.908	155469238	63	127
2017.03.14 01:04:11.925	155923874	63	63
2017.03.14 01:04:11.942	157602398	63	63
2017.03.14 01:04:11.966	160305736	81	163
2017.03.14 01:04:11.978	160477562	63	127
2017.03.14 01:04:11.994	160586077	63	63
2017.03.14 01:04:12.010	160792573	63	63
2017.03.14 01:04:12.027	160851838	94	142
2017.03.14 01:04:12.044	161908641	63	63
2017.03.14 01:04:12.060	162462159	63	63
2017.03.14 01:04:12.077	162630007	63	63
2017.03.14 01:04:12.095	163064190	63	63
2017.03.14 01:04:12.119	163550071	63	63
2017.03.14 01:04:12.130	164026316	63	63
2017.03.14 01:04:12.146	165667404	63	63
2017.03.14 01:04:12.163	166937759	63	63
2017.03.14 01:04:12.184	167766107	63	127
2017.03.14 01:04:12.196	168247725	63	127
2017.03.14 01:04:12.214	168323647	63	127
2017.03.14 01:04:12.230	168492946	63	127
2017.03.14 01:04:12.247	170020220	63	127
2017.03.14 01:04:12.266	173681364	63	127
2017.03.14 01:04:12.280	178472476	63	127
2017.03.14 01:04:12.295	179170959	63	127
2017.03.14 01:04:12.307	179170960	63	127
2017.03.14 01:04:12.323	179170961	63	127
2017.03.14 01:04:12.340	179170962	63	127
2017.03.14 01:04:12.357	179170963	63	127
2017.03.14 01:04:12.374	179170964	63	127
2017.03.14 01:04:12.391	179221011	63	127
2017.03.14 01:04:12.409	180318618	63	127
2017.03.14 01:04:12.425	182724372	63	127
2017.03.14 01:04:12.443	182799700	63	63
2017.03.14 01:04:12.459	184169342	63	63
2017.03.14 01:04:12.476	184977554	63	63
2017.03.14 01:04:12.491	186024840	63	63
2017.03.14 01:04:12.508	187615593	63	63
2017.03.14 01:04:12.524	188955335	81	163
2017.03.14 01:04:12.540	189902314	63	127
2017.03.14 01:04:12.557	189924668	63	127
2017.03.14 01:04:12.579	190449306	63	127
2017.03.14 01:04:12.591	190449307	63	127
2017.03.14 01:04:12.607	190449308	63	127
2017.03.14 01:04:12.625	190449309	63	127
2017.03.14 01:04:12.642	190449310	63	127
2017.03.14 01:04:12.658	190449311	63	127
2017.03.14 01:04:12.675	190449312	63	127
2017.03.14 01:04:12.691	190449313	63	127
2017.03.14 01:04:12.708	190449337	63	127
2017.03.14 01:04:12.725	190449338	63	127
2017.03.14 01:04:12.742	190449339	63	127
2017.03.14 01:04:12.758	190449340	63	127
2017.03.14 01:04:12.775	191218921	63	127
2017.03.14 01:04:12.792	192076811	63	63
2017.03.14 01:04:12.808	192787797	63	63
2017.03.14 01:04:12.825	193344137	472	8
2017.03.14 01:04:12.846	194014741	63	63
2017.03.14 01:04:12.861	194687102	63	127
2017.03.14 01:04:12.893	194729429	81	163
2017.03.14 01:04:12.907	197460034	63	63
2017.03.14 01:04:12.923	197460040	63	63
2017.03.14 01:04:12.939	197460041	63	63
2017.03.14 01:04:12.956	197460042	63	63
2017.03.14 01:04:12.973	197460066	63	63
2017.03.14 01:04:12.989	197460067	63	63
2017.03.14 01:04:13.006	197460068	63	63
2017.03.14 01:04:13.022	197460069	63	63
2017.03.14 01:04:13.039	197460070	63	63
2017.03.14 01:04:13.056	197460071	63	63
2017.03.14 01:04:13.073	199612955	63	127
2017.03.14 01:04:13.090	200592979	63	127
2017.03.14 01:04:13.106	201330944	81	163
2017.03.14 01:04:13.123	201962080	63	63
2017.03.14 01:04:13.141	202477029	63	127
2017.03.14 01:04:13.158	203001526	63	63
2017.03.14 01:04:13.178	203870299	63	127
2017.03.14 01:04:13.190	204319224	63	63
2017.03.14 01:04:13.206	206862433	63	63
2017.03.14 01:04:13.223	206987064	63	127
2017.03.14 01:04:13.240	207383118	63	127
2017.03.14 01:04:13.258	210935438	63	127
2017.03.14 01:04:13.276	211342747	63	63
2017.03.14 01:04:13.296	212971320	63	127
2017.03.14 01:04:13.306	214127954	59	123
2017.03.14 01:04:13.323	214823302	63	63
2017.03.14 01:04:13.340	214874095	588	30
2017.03.14 01:04:13.356	215890530	63	63
2017.03.14 01:04:13.373	216278640	63	63
2017.03.14 01:04:13.391	218016915	63	127
2017.03.14 01:04:13.411	220094416	81	163
2017.03.14 01:04:13.422	224003457	94	142
2017.03.14 01:04:13.439	225438545	63	63
2017.03.14 01:04:13.463	225489194	63	63
2017.03.14 01:04:13.473	227710862	81	163
2017.03.14 01:04:13.494	227855341	63	63
2017.03.14 01:04:13.505	229037707	63	127
2017.03.14 01:04:13.521	230366609	63	63
2017.03.14 01:04:13.538	232290301	94	142
2017.03.14 01:04:13.554	232963121	63	63
2017.03.14 01:04:13.570	234432451	63	127
2017.03.14 01:04:13.587	234475397	63	127
2017.03.14 01:04:13.604	234511334	63	127
2017.03.14 01:04:13.618	236457155	63	63
2017.03.14 01:04:13.629	236654930	63	63
2017.03.14 01:04:13.646	238980895	63	63
2017.03.14 01:04:13.666	239818072	63	127
2017.03.14 01:04:13.677	240331974	63	63
2017.03.14 01:04:13.694	240338472	63	63
2017.03.14 01:04:13.714	241914159	63	63
2017.03.14 01:04:13.725	244729081	63	63
2017.03.14 01:04:13.741	245368301	63	63
2017.03.14 01:04:13.758	246518511	63	127
2017.03.14 01:04:13.775	248481118	63	63
2017.03.14 01:04:13.792	250517138	63	127
2017.03.14 01:04:13.808	251084332	63	63
2017.03.14 01:04:13.825	251547449	81	163
2017.03.14 01:04:13.842	253118652	63	63
2017.03.14 01:04:13.858	253959328	399	79
2017.03.14 01:04:13.875	254801712	63	63
2017.03.14 01:04:13.892	255764886	63	63
2017.03.14 01:04:13.908	255979712	63	63
2017.03.14 01:04:13.925	256672300	63	63
2017.03.14 01:04:13.942	257300654	63	63
2017.03.14 01:04:13.959	259197286	63	63
2017.03.14 01:04:13.976	259448534	63	127
2017.03.14 01:04:14.260	260536663	63	63
2017.03.14 01:04:14.272	261232985	63	63
2017.03.14 01:04:14.289	261722584	63	63
2017.03.14 01:04:14.305	263032017	63	63
2017.03.14 01:04:14.322	265432047	63	127
2017.03.14 01:04:14.339	268173100	63	127
2017.03.14 01:04:14.356	268216628	63	63
2017.03.14 01:04:14.372	269586270	63	63
2017.03.14 01:04:14.389	269784771	63	127
2017.03.14 01:04:14.406	270394482	63	63
2017.03.14 01:04:14.424	270946135	63	127
2017.03.14 01:04:14.443	271464579	63	127
2017.03.14 01:04:14.455	273056171	81	163
2017.03.14 01:04:14.475	274207405	63	127
2017.03.14 01:04:14.487	274338068	63	63
2017.03.14 01:04:14.504	274410546	81	163
2017.03.14 01:04:14.521	276606381	63	63
2017.03.14 01:04:14.538	278953465	63	127
2017.03.14 01:04:14.558	280122676	63	127
2017.03.14 01:04:14.595	280965118	588	1199
2017.03.14 01:04:14.606	284806809	63	127
2017.03.14 01:04:14.625	285130534	63	127
2017.03.14 01:04:14.637	285471987	63	63
2017.03.14 01:04:14.654	285700154	63	127
2017.03.14 01:04:14.671	286967830	63	63
2017.03.14 01:04:14.688	289150924	63	127
2017.03.14 01:04:14.708	289508641	63	127
2017.03.14 01:04:14.718	289652531	63	127
2017.03.14 01:04:14.735	289977125	63	63
2017.03.14 01:04:14.753	290680171	63	127
2017.03.14 01:04:14.770	293815727	63	127
2017.03.14 01:04:14.787	295227052	63	127
2017.03.14 01:04:14.804	295227053	63	127
2017.03.14 01:04:14.820	295654607	63	63
2017.03.14 01:04:14.837	295850467	63	63
2017.03.14 01:04:14.855	300295345	63	127
2017.03.14 01:04:14.873	300508632	63	63
2017.03.14 01:04:14.889	302905814	63	63
2017.03.14 01:04:14.906	302915988	63	63
2017.03.14 01:04:14.923	303590689	63	63
2017.03.14 01:04:14.939	303982585	63	63
2017.03.14 01:04:14.955	304454353	63	127
2017.03.14 01:04:14.973	305262860	63	63
2017.03.14 01:04:14.990	306692348	63	63
2017.03.14 01:04:15.010	307219120	63	127
2017.03.14 01:04:15.020	307308493	63	127
2017.03.14 01:04:15.038	307573260	63	63
2017.03.14 01:04:15.055	307694931	81	163
2017.03.14 01:04:15.072	308754005	47	47
2017.03.14 01:04:15.091	309976707	63	63
2017.03.14 01:04:15.104	310505748	63	127
2017.03.14 01:04:15.121	310855473	63	63
2017.03.14 01:04:15.138	310894801	63	63
2017.03.14 01:04:15.154	311585805	63	127
2017.03.14 01:04:15.171	312521309	63	127
2017.03.14 01:04:15.188	314328592	63	63
2017.03.14 01:04:15.205	316783816	63	63
2017.03.14 01:04:15.226	317945620	95	143
2017.03.14 01:04:15.237	318380049	63	63
2017.03.14 01:04:15.254	318943913	81	163
2017.03.14 01:04:15.271	320049446	63	63
2017.03.14 01:04:15.287	323106242	63	63
2017.03.14 01:04:15.304	324406064	63	63
2017.03.14 01:04:15.320	324597533	63	63
2017.03.14 01:04:15.338	325755400	63	63
2017.03.14 01:04:15.355	328601687	63	63
2017.03.14 01:04:15.372	329700304	63	63
2017.03.14 01:04:15.389	330158677	81	163
2017.03.14 01:04:15.405	330197880	63	127
2017.03.14 01:04:15.426	334934971	63	127
2017.03.14 01:04:15.436	336877753	63	63
2017.03.14 01:04:15.454	337522540	63	127
2017.03.14 01:04:15.471	339055441	69	82
2017.03.14 01:04:15.487	339951023	63	63
2017.03.14 01:04:15.504	340218640	63	63
2017.03.14 01:04:15.520	340229322	81	163
2017.03.14 01:04:15.545	341754440	81	163
2017.03.14 01:04:15.558	342301197	63	127
2017.03.14 01:04:15.570	342717582	63	63
2017.03.14 01:04:15.589	342963127	63	63
2017.03.14 01:04:15.600	342963128	63	63
2017.03.14 01:04:15.617	342963130	63	63
2017.03.14 01:04:15.633	342963131	63	63
2017.03.14 01:04:15.649	344684960	63	127
2017.03.14 01:04:15.666	345076954	63	63
2017.03.14 01:04:15.682	345722020	81	163
2017.03.14 01:04:15.699	346217886	81	163
2017.03.14 01:04:15.716	346443886	63	127
2017.03.14 01:04:15.732	347413634	19	19
2017.03.14 01:04:15.749	349641141	63	127
2017.03.14 01:04:15.765	349870077	63	63
2017.03.14 01:04:15.784	352075827	63	63
2017.03.14 01:04:15.795	352265712	81	163
2017.03.14 01:04:15.811	353523987	94	142
2017.03.14 01:04:15.829	353604950	63	127
2017.03.14 01:04:15.845	355717858	81	163
2017.03.14 01:04:15.861	358776316	63	63
2017.03.14 01:04:15.877	359650950	63	127
2017.03.14 01:04:15.894	360032356	63	127
2017.03.14 01:04:15.911	360267698	63	63
2017.03.14 01:04:15.927	363538220	63	63
2017.03.14 01:04:15.968	364000500	41	41
2017.03.14 01:04:15.979	364041903	81	163
2017.03.14 01:04:15.996	364063986	63	127
2017.03.14 01:04:16.012	364895832	63	63
2017.03.14 01:04:16.028	365418744	81	163
2017.03.14 01:04:16.045	367152578	63	63
2017.03.14 01:04:16.062	368727850	472	8
2017.03.14 01:04:16.078	369241334	63	63
2017.03.14 01:04:16.094	370888915	63	63
2017.03.14 01:04:16.112	371610520	63	63
2017.03.14 01:04:16.128	374131507	63	63
2017.03.14 01:04:16.145	374574675	63	63
2017.03.14 01:04:16.161	374668066	63	127
2017.03.14 01:04:16.179	375819931	63	63
2017.03.14 01:04:16.196	376327111	31	31
2017.03.14 01:04:16.213	376510073	63	63
2017.03.14 01:04:16.229	377644219	63	63
2017.03.14 01:04:16.245	378246049	63	63
2017.03.14 01:04:16.263	380214688	63	127
2017.03.14 01:04:16.279	381081623	63	63
2017.03.14 01:04:16.296	381436590	63	127
2017.03.14 01:04:16.312	385579279	63	127
2017.03.14 01:04:16.329	385803232	63	63
2017.03.14 01:04:16.346	386514790	63	63
2017.03.14 01:04:16.363	386677222	63	63
2017.03.14 01:04:16.379	388776534	63	127
2017.03.14 01:04:16.399	389374674	63	127
2017.03.14 01:04:16.410	389374675	63	127
2017.03.14 01:04:16.428	389374676	63	127
2017.03.14 01:04:16.439	389374677	63	127
2017.03.14 01:04:16.457	389374678	63	127
2017.03.14 01:04:16.474	389374679	63	127
2017.03.14 01:04:16.491	389399513	63	63
2017.03.14 01:04:16.509	390679788	63	63
2017.03.14 01:04:16.525	392681000	63	63
2017.03.14 01:04:16.543	393853298	63	63
2017.03.14 01:04:16.560	394556794	63	127
2017.03.14 01:04:16.578	395383893	63	127
2017.03.14 01:04:16.595	395694454	63	127
2017.03.14 01:04:16.612	397132733	63	63
2017.03.14 01:04:16.629	398402363	63	127
2017.03.14 01:04:16.646	398787761	63	63
2017.03.14 01:04:16.663	399012736	63	127
2017.03.14 01:04:16.680	399745520	63	63
2017.03.14 01:04:16.697	400095743	63	63
2017.03.14 01:04:16.715	404188884	63	127
2017.03.14 01:04:16.731	405466374	63	63
2017.03.14 01:04:16.752	406691868	63	127
2017.03.14 01:04:16.763	408915073	63	127
2017.03.14 01:04:16.780	409350342	63	63
2017.03.14 01:04:16.797	409825613	63	63
2017.03.14 01:04:16.814	409834514	63	63
2017.03.14 01:04:16.831	410014461	63	63
2017.03.14 01:04:16.848	410966677	63	63
2017.03.14 01:04:16.864	411399985	63	63
2017.03.14 01:04:16.881	412736222	63	127
2017.03.14 01:04:16.899	413749436	63	127
2017.03.14 01:04:16.916	414754580	63	63
2017.03.14 01:04:16.933	415710583	63	63
2017.03.14 01:04:16.949	419292645	63	127
2017.03.14 01:04:16.967	419611652	63	63
2017.03.14 01:04:16.983	420571983	63	127
2017.03.14 01:04:17.000	422603606	63	63
2017.03.14 01:04:17.018	423038182	81	163
2017.03.14 01:04:17.035	423946355	63	63
2017.03.14 01:04:17.052	424126354	63	63
2017.03.14 01:04:17.068	425021781	55	123
2017.03.14 01:04:17.085	425367951	63	63
2017.03.14 01:04:17.103	425596899	55	123
2017.03.14 01:04:17.120	428781230	63	63
2017.03.14 01:04:17.137	431071320	81	163
2017.03.14 01:04:17.154	431304560	63	127
2017.03.14 01:04:17.171	432102375	63	127
2017.03.14 01:04:17.188	438967632	127	127
2017.03.14 01:04:17.204	439848148	63	63
2017.03.14 01:04:17.221	441889219	63	63
2017.03.14 01:04:17.237	442678289	63	63
2017.03.14 01:04:17.254	444193244	63	63
2017.03.14 01:04:17.271	444237832	63	63
2017.03.14 01:04:17.287	445355633	63	127
2017.03.14 01:04:17.304	448906631	63	63
2017.03.14 01:04:17.320	450662449	63	63
2017.03.14 01:04:17.337	451571702	63	127
2017.03.14 01:04:17.354	453604609	63	63
2017.03.14 01:04:17.371	453723519	63	127
2017.03.14 01:04:17.388	455040081	63	63
2017.03.14 01:04:17.440	455488389	99	169
2017.03.14 01:04:17.451	455488390	99	169
2017.03.14 01:04:17.469	455488391	99	169
2017.03.14 01:04:17.486	455488392	99	169
2017.03.14 01:04:17.502	455488393	99	169
2017.03.14 01:04:17.520	455488394	99	169
2017.03.14 01:04:17.537	458008858	63	63
2017.03.14 01:04:17.553	459548435	63	63
2017.03.14 01:04:17.570	459707376	63	127
2017.03.14 01:04:17.586	461046410	63	127
2017.03.14 01:04:17.602	461236859	63	63
2017.03.14 01:04:17.619	463057467	63	63
2017.03.14 01:04:17.636	464206321	63	127
2017.03.14 01:04:17.652	464354113	63	63
2017.03.14 01:04:17.670	464646648	63	127
2017.03.14 01:04:17.687	464730395	63	127
2017.03.14 01:04:17.704	465952605	81	163
2017.03.14 01:04:17.721	467848152	63	127
2017.03.14 01:04:17.738	467948512	63	63
2017.03.14 01:04:17.761	469991799	63	63
2017.03.14 01:04:17.776	469991800	63	63
2017.03.14 01:04:17.788	469991801	63	63
2017.03.14 01:04:17.805	469991802	63	63
2017.03.14 01:04:17.822	469991803	63	63
2017.03.14 01:04:17.838	469991804	63	63
2017.03.14 01:04:17.856	469991805	63	63
2017.03.14 01:04:17.873	469991806	63	63
2017.03.14 01:04:17.889	469991807	63	63
2017.03.14 01:04:17.906	469991808	63	63
2017.03.14 01:04:17.923	469991832	63	63
2017.03.14 01:04:17.940	469991833	63	63
2017.03.14 01:04:17.957	469991834	63	63
2017.03.14 01:04:17.974	469991835	63	63
2017.03.14 01:04:17.991	469991836	63	63
2017.03.14 01:04:18.008	469991837	63	63
2017.03.14 01:04:18.026	469991838	63	63
2017.03.14 01:04:18.043	469991839	63	63
2017.03.14 01:04:18.060	469991840	63	63
2017.03.14 01:04:18.077	469991841	63	63
2017.03.14 01:04:18.093	469991865	63	63
2017.03.14 01:04:18.111	469991866	63	63
2017.03.14 01:04:18.127	469991867	63	63
2017.03.14 01:04:18.143	469991868	63	63
2017.03.14 01:04:18.160	469991869	63	63
2017.03.14 01:04:18.176	469991870	63	63
2017.03.14 01:04:18.194	469991871	63	63
2017.03.14 01:04:18.211	469991872	63	63
2017.03.14 01:04:18.228	469991873	63	63
2017.03.14 01:04:18.244	469991874	63	63
2017.03.14 01:04:18.262	469991898	63	63
2017.03.14 01:04:18.278	469991899	63	63
2017.03.14 01:04:18.295	469991900	63	63
2017.03.14 01:04:18.311	469991901	63	63
2017.03.14 01:04:18.327	469991902	63	63
2017.03.14 01:04:18.344	469991903	63	63
2017.03.14 01:04:18.360	469991904	63	63
2017.03.14 01:04:18.377	469991905	63	63
2017.03.14 01:04:18.393	469991906	63	63
2017.03.14 01:04:18.410	469991907	63	63
2017.03.14 01:04:18.427	469991931	63	63
2017.03.14 01:04:18.445	469991932	63	63
2017.03.14 01:04:18.458	469991933	63	63
2017.03.14 01:04:18.474	469991934	63	63
2017.03.14 01:04:18.491	469991935	63	63
2017.03.14 01:04:18.507	469991936	63	63
2017.03.14 01:04:18.524	469991937	63	63
2017.03.14 01:04:18.540	469991938	63	63
2017.03.14 01:04:18.557	469991939	63	63
2017.03.14 01:04:18.575	469991940	63	63
2017.03.14 01:04:18.592	469991964	63	63
2017.03.14 01:04:18.609	470514448	63	63
2017.03.14 01:04:18.626	473331841	63	127
2017.03.14 01:04:18.643	473465386	37	37
2017.03.14 01:04:18.659	473839458	63	127
2017.03.14 01:04:18.679	476202408	63	127
2017.03.14 01:04:18.689	476572771	63	63
2017.03.14 01:04:18.706	477253093	63	127
2017.03.14 01:04:18.723	477469575	63	127
2017.03.14 01:04:18.741	478013315	61	125
2017.03.14 01:04:18.758	479465994	63	127
2017.03.14 01:04:18.775	479684946	63	63
2017.03.14 01:04:18.792	479995009	63	63
2017.03.14 01:04:18.808	480218931	63	127
2017.03.14 01:04:18.825	481830028	63	63
2017.03.14 01:04:18.842	483997312	63	63
2017.03.14 01:04:18.859	484508250	63	63
2017.03.14 01:04:18.876	484853934	63	63
2017.03.14 01:04:18.892	485915114	63	63
2017.03.14 01:04:18.909	486034668	63	63
2017.03.14 01:04:18.926	489813935	63	63
2017.03.14 01:04:18.942	490031450	63	63
2017.03.14 01:04:18.959	495192367	63	63
2017.03.14 01:04:18.976	497726615	63	127
2017.03.14 01:04:18.993	497800930	63	63
2017.03.14 01:04:19.012	498270688	63	127
2017.03.14 01:04:19.029	498313166	63	63
2017.03.14 01:04:19.045	498378287	63	63
2017.03.14 01:04:19.062	498842769	63	127
2017.03.14 01:04:19.079	500274716	63	63
2017.03.14 01:04:19.095	500906865	63	63
2017.03.14 01:04:19.111	503576463	95	143
2017.03.14 01:04:19.128	503639160	63	63
2017.03.14 01:04:19.144	505136178	63	63
2017.03.14 01:04:19.162	505146185	63	63
2017.03.14 01:04:19.179	505146211	63	63
2017.03.14 01:04:19.195	507462527	63	63
2017.03.14 01:04:19.214	507890793	39	39
2017.03.14 01:04:19.225	508755063	63	127
2017.03.14 01:04:19.242	508853871	63	63
2017.03.14 01:04:19.258	509954209	63	63
2017.03.14 01:04:19.278	510071950	63	127
2017.03.14 01:04:19.290	510121466	63	127
2017.03.14 01:04:19.308	510404805	63	63
2017.03.14 01:04:19.324	510878592	63	63
2017.03.14 01:04:19.342	511094370	19	19
2017.03.14 01:04:19.357	511224596	81	163
2017.03.14 01:04:19.375	511575052	94	142
2017.03.14 01:04:19.391	511764128	63	63
2017.03.14 01:04:19.408	512822998	63	63
2017.03.14 01:04:19.425	513399317	63	63
2017.03.14 01:04:19.442	514198158	63	63
2017.03.14 01:04:19.459	514521215	81	163
2017.03.14 01:04:19.476	515337801	63	127
2017.03.14 01:04:19.492	517495255	81	163
2017.03.14 01:04:19.510	517702537	63	127
2017.03.14 01:04:19.527	519050056	94	142
2017.03.14 01:04:19.544	520015337	63	63
2017.03.14 01:04:19.560	520152908	81	163
2017.03.14 01:04:19.577	520347990	63	63
2017.03.14 01:04:19.593	523396589	63	63
2017.03.14 01:04:19.611	524861819	81	163
2017.03.14 01:04:19.627	525265076	63	63
2017.03.14 01:04:19.645	525700298	63	63
2017.03.14 01:04:19.662	526793144	63	127
2017.03.14 01:04:19.682	526889075	63	127
2017.03.14 01:04:19.693	526889076	63	127
2017.03.14 01:04:19.710	526889077	63	127
2017.03.14 01:04:19.726	526889078	63	127
2017.03.14 01:04:19.744	526889079	63	127
2017.03.14 01:04:19.761	526889080	63	127
2017.03.14 01:04:19.778	526977159	63	127
2017.03.14 01:04:19.794	527681177	63	63
2017.03.14 01:04:19.810	533236045	63	63
2017.03.14 01:04:19.827	534323559	63	63
2017.03.14 01:04:19.844	534556127	63	63
2017.03.14 01:04:19.860	534556128	63	63
2017.03.14 01:04:19.878	534556129	63	63
2017.03.14 01:04:19.895	534556130	63	63
2017.03.14 01:04:19.912	534556131	63	63
2017.03.14 01:04:19.928	534556155	63	63
2017.03.14 01:04:19.945	534556156	63	63
2017.03.14 01:04:19.961	534556157	63	63
2017.03.14 01:04:19.978	534556158	63	63
2017.03.14 01:04:19.994	535641444	81	163
2017.03.14 01:04:20.011	537406081	63	127
2017.03.14 01:04:20.027	537978162	63	127
2017.03.14 01:04:20.044	538798845	63	127
2017.03.14 01:04:20.060	538918014	63	127
2017.03.14 01:04:20.077	539705732	63	63
2017.03.14 01:04:20.094	540799809	63	63
2017.03.14 01:04:20.111	541295185	63	63
2017.03.14 01:04:20.128	542514827	63	63
2017.03.14 01:04:20.152	542729735	63	63
2017.03.14 01:04:20.163	542729736	63	63
2017.03.14 01:04:20.179	542729737	63	63
2017.03.14 01:04:20.196	542729738	63	63
2017.03.14 01:04:20.213	542729739	63	63
2017.03.14 01:04:20.230	542729740	63	63
2017.03.14 01:04:20.246	542729741	63	63
2017.03.14 01:04:20.262	542729742	63	63
2017.03.14 01:04:20.279	542729743	63	63
2017.03.14 01:04:20.296	542729767	63	63
2017.03.14 01:04:20.313	542729768	63	63
2017.03.14 01:04:20.330	542729769	63	63
2017.03.14 01:04:20.347	542729770	63	63
2017.03.14 01:04:20.363	542729771	63	63
2017.03.14 01:04:20.380	542729772	63	63
2017.03.14 01:04:20.397	543598224	63	63
2017.03.14 01:04:20.414	545706550	63	63
2017.03.14 01:04:20.431	547026186	39	39
2017.03.14 01:04:20.453	547977776	63	63
2017.03.14 01:04:20.466	548361111	63	63
2017.03.14 01:04:20.477	549540198	63	63
2017.03.14 01:04:20.494	550246969	63	63
2017.03.14 01:04:20.511	550899521	63	63
2017.03.14 01:04:20.528	553796357	63	63
2017.03.14 01:04:20.544	553933193	63	63
2017.03.14 01:04:20.561	553969130	63	63
2017.03.14 01:04:20.578	554015160	63	63
2017.03.14 01:04:20.595	554473194	63	127
2017.03.14 01:04:20.611	556129681	63	127
2017.03.14 01:04:20.628	556837930	63	127
2017.03.14 01:04:20.644	557127725	63	127
2017.03.14 01:04:20.661	557320215	63	63
2017.03.14 01:04:20.678	558230281	63	63
2017.03.14 01:04:20.696	560521901	81	163
2017.03.14 01:04:20.713	564814874	63	127
2017.03.14 01:04:20.729	565101874	63	63
2017.03.14 01:04:20.745	565430528	63	63
2017.03.14 01:04:20.763	566100714	63	63
2017.03.14 01:04:20.779	566215444	275	33
2017.03.14 01:04:20.796	568487545	63	63
